,Exp_num,Unnamed: 0,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,Activity,Sub_Num,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,Sub_Num,Unnamed: 0,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x
3221,34802,1199,-0.156227,0.977768,0.304496,3.50024,3.976034,2.136228,0.548628,2.15342,1.324908,6,6,-0.282585315,0.912041953,-0.108288925,0.014766845,0.036064725,0.164905023,-0.018933988,0.05839338,-0.493913,0.8284,-0.445064,-4.266228,-2.924717,-1.669351,-0.808342,-1.285763,-1.215661,0.055772988,0.837502275,0.072127698,2.729636269,0.491207517,0.498428214,0.028049826,0.140611469,0.115946096,0.104759067,0.037110401,0.253839036,1.953287298,1.286112876,0.914861878,0.253224348,0.540416209,0,0,-0.675264305,-0.325519496,0.248010882,-0.016930782,0.111701144,0.313400957,-0.431572707
3222,34803,1599,-0.129983,0.980465,0.292135,3.472007,3.927988,2.210336,0.66042,2.253103,1.787633,6,6,-0.27147081,0.91264983,-0.114865562,-0.11297924,0.11682572,0.063585922,-0.007241745,0.084699068,-0.476251,0.838607,-0.480128,-5.289673,-2.661815,-1.808221,-0.989841,-1.653444,-1.256273,0.054471137,0.833194759,0.065817905,2.978173421,0.417442879,0.644226803,0.025256869,0.147495624,0.101836034,0.110176146,0.037591761,0.258493383,2.027264052,1.261035162,0.968372414,0.253858966,0.580768821,0,0,-0.556363264,-0.103104366,0.159970437,0.101267771,0.402545238,0.401164094,-0.528203006
3223,34804,1999,-0.106381,0.989244,0.307162,3.458549,4.686519,2.249547,0.746086,2.100071,1.525742,6,6,-0.247841832,0.917277185,-0.12137515,0.071248733,0.07425671,0.146278037,-0.005679462,0.08583201,-0.470599,0.846908,-0.488889,-4.687467,-2.530434,-1.975957,-0.687947,-1.413182,-1.306388,0.040440683,0.83377079,0.065192133,3.050789483,0.452634671,0.56687591,0.025499684,0.140552259,0.103991015,0.111588195,0.036474228,0.262403366,2.015687361,1.252653474,0.970425616,0.257724958,0.562814042,0,0,-0.522892059,0.079399308,0.166102109,-0.041273718,0.419571063,0.277396035,-0.048172696
3224,34805,2399,-0.092974,0.984403,0.270038,3.47108,4.23512,2.327296,0.667829,3.21538,2.320898,6,6,-0.211871978,0.923981443,-0.152057092,-0.01320495,0.035857805,0.122512265,-0.022374195,0.095853978,-0.434579,0.859404,-0.499184,-5.35604,-2.805065,-1.850885,-0.810071,-1.90857,-1.646612,0.026370352,0.842725079,0.066308683,2.755778008,0.436719498,0.492866893,0.024639777,0.15971026,0.109355371,0.10224076,0.034766546,0.258402666,1.961747067,1.330023457,0.924602308,0.250736209,0.635110077,0,0,-0.700455108,0.148182804,0.282931104,-0.032445216,0.578847041,0.273920009,-0.183761295
3225,34806,2799,-0.031666,0.991828,0.25285,3.424033,4.04766,2.082602,0.582571,2.080226,1.672368,6,6,-0.17064603,0.929317308,-0.16591406,-0.040497035,0.13133164,0.08562966,-0.022746015,0.0845394,-0.373229,0.853881,-0.5128,-5.008894,-2.29627,-1.756081,-0.768653,-1.701469,-1.175869,0.014495569,0.862146734,0.057507698,2.673616994,0.393661042,0.468122126,0.026820796,0.132529347,0.087429436,0.098274211,0.038838767,0.262194891,1.926363756,1.301938687,0.881560741,0.238725502,0.57494514,0,0,-0.68294141,-0.098231835,0.237549572,0.090854323,0.613461489,0.307184961,-0.215135495
3226,34807,3199,-0.064825,0.988922,0.243866,3.495774,4.369962,1.988321,0.612453,2.199675,2.05238,6,6,-0.183816412,0.92942145,-0.171462727,-0.040839208,0.059502425,0.076167977,-0.007491345,0.084826663,-0.370149,0.830692,-0.540187,-4.202934,-2.693425,-1.586157,-0.760513,-1.452863,-1.214513,0.019294774,0.865121392,0.04921922,2.697307957,0.503634432,0.495653539,0.025219519,0.124810782,0.09884518,0.088638714,0.039281802,0.252505194,1.919144498,1.280223918,0.862539983,0.239022035,0.583319532,0,0,-0.681441169,-0.312211954,0.193845319,0.150474518,0.698553106,0.337026843,-0.165179306
3227,34808,3599,-0.014526,0.995563,0.227222,3.525881,4.76199,2.439831,0.625456,2.710381,1.584043,6,6,-0.170104945,0.928482165,-0.178394635,0.034845595,0.122592185,0.104952585,-0.008642125,0.09384896,-0.386207,0.81794,-0.559995,-4.319578,-3.003211,-2.04355,-0.993381,-1.788967,-1.290356,0.019194025,0.880579547,0.046669396,2.542143845,0.615930642,0.45336698,0.026729149,0.114119256,0.100376827,0.090800029,0.044283907,0.259100868,1.936549473,1.32889706,0.877339906,0.26317997,0.597931551,0,0,-0.660179491,-0.492854125,0.155012025,0.073027372,0.322158473,0.401967259,-0.536218645
3228,34809,3999,-0.00081,0.989918,0.200551,3.739227,5.952391,2.340696,0.558907,3.172117,2.366055,6,6,-0.145567345,0.918320398,-0.23706997,0.048794222,0.034435815,0.143897298,-0.01010612,0.09956734,-0.326875,0.74384,-0.655127,-4.419899,-3.178829,-2.052104,-0.616004,-1.664835,-1.849697,0.014310739,0.885585458,0.073507274,2.7922001,0.557973239,0.452015009,0.023393258,0.122063735,0.127363454,0.084169871,0.059011786,0.262515934,1.959989249,1.408290568,0.914288736,0.225367504,0.613105571,0,0,-0.609253775,-0.789141605,0.24634704,0.082385275,0.757737648,0.351623837,0.025253499
3229,34810,4399,-0.017343,0.992311,0.181406,3.41496,5.288823,2.063093,0.555665,3.598746,2.370716,6,6,-0.129078095,0.922349567,-0.240935898,0.001012443,0.061150727,0.118871643,-0.024128365,0.084980845,-0.315988,0.801248,-0.592632,-4.524738,-2.525564,-2.012134,-0.775842,-1.684685,-2.047913,0.008063933,0.895257545,0.070393928,2.431009156,0.591327142,0.455527045,0.022457293,0.116808819,0.11938403,0.082714678,0.055176,0.25465273,1.859864627,1.383732632,0.886296535,0.228692738,0.610820105,0,0,-0.773608519,-0.496794031,0.269694464,0.089351895,0.751373416,0.316760436,-0.173513426
3230,34811,4799,0.033166,0.996671,0.168226,3.538959,5.210923,2.178934,0.64851,2.471253,1.983026,6,6,-0.08940558,0.917893822,-0.265626925,0.00593496,0.093269722,0.084914345,-0.049335165,0.10473585,-0.267018,0.78473,-0.619455,-4.207192,-2.363639,-1.875214,-0.802662,-1.519029,-1.125893,0.003233234,0.902759022,0.092568785,2.48836428,0.56636739,0.413085892,0.022752471,0.101967859,0.108739171,0.083165302,0.064719592,0.260779253,1.836561814,1.326205198,0.879753581,0.230425733,0.550386868,0,0,-0.730474619,-0.444161095,0.286351986,0.12495512,0.85208794,0.348469531,0.053166837
3231,34900,399,-0.143099,0.98155,0.276498,3.66754,4.991513,1.731575,0.689233,2.207895,2.254097,6,15,-0.250247645,0.921724485,-0.168043282,-0.039800188,0.005657852,0.125324367,0.073429992,0.070034605,-0.397809,0.845864,-0.485699,-4.736745,-2.991786,-1.616111,-0.779534,-1.230613,-1.804424,0.054948607,0.848554212,0.071639039,2.910587912,0.838242455,0.20409117,0.021634149,0.134037056,0.073148645,0.057401736,0.030536571,0.235547177,1.910355358,1.361387051,0.632053323,0.210725994,0.57871151,0,0,-0.622284137,-0.095680917,0.512098991,0.065006457,0.949146362,0.021677206,-0.537260286
3232,34901,799,-0.137409,0.989712,0.290584,4.166515,5.498878,1.86846,0.614961,2.644223,1.596986,6,15,-0.263421243,0.916911462,-0.146957528,0.063210593,0.0643816,0.1702781,0.094370112,0.080620052,-0.413071,0.815846,-0.512611,-5.07088,-4.911274,-1.601591,-0.592627,-0.885832,-1.602019,0.068016648,0.852902129,0.066062116,2.644837899,0.896253079,0.129762051,0.024704611,0.120446342,0.069174484,0.052470086,0.042465876,0.252776512,1.947963278,1.497754397,0.555047611,0.195682198,0.549747896,0,0,-0.258600611,-0.454760743,0.341202347,0.192645944,0.098564071,0.348046328,-0.396971423
3233,34902,1199,-0.068306,0.997408,0.23853,4.619601,5.491203,1.890242,0.685874,2.314279,1.54721,6,15,-0.18097131,0.9349312,-0.176983365,-0.005663475,0.103169538,0.133562178,0.078299373,0.065298885,-0.298988,0.820282,-0.525288,-4.589539,-7.006609,-1.473014,-0.590533,-1.16021,-1.4613,0.032082936,0.895346555,0.056551344,2.452417161,1.002642014,0.123031535,0.024887681,0.136608258,0.076080111,0.04939813,0.046158256,0.239606037,1.940542771,1.772804043,0.532924453,0.214391671,0.548644889,0,0,0.022699445,-0.536418668,0.305943354,0.191804591,-0.164501239,0.180491356,-0.479421561
3234,34903,1599,-0.069929,0.997436,0.255502,4.880033,4.768559,2.107875,1.172794,2.660059,1.398847,6,15,-0.216241697,0.920301185,-0.18996891,0.036521415,-0.078468578,0.196774322,0.134793907,0.0658578,-0.495336,0.813775,-0.517713,-4.419762,-7.523607,-1.575168,-0.702012,-0.943858,-1.29629,0.040619183,0.859553452,0.061656871,2.636297981,1.21605758,0.200417651,0.033536103,0.134481533,0.080698125,0.086860864,0.055346996,0.244460218,2.006867603,1.879289028,0.641069346,0.236394205,0.556769675,0,0,-1.257888261,-0.271609889,0.425692715,0.327973886,-0.526731992,0.255628426,-0.364557245
3235,34904,1999,-0.004978,0.999945,0.266582,4.9272,5.715809,2.123388,1.062747,2.655856,1.055107,6,15,-0.18863497,0.919645685,-0.198694073,0.129561545,0.091202055,0.17185465,0.12453395,0.07362518,-0.414823,0.795824,-0.55395,-4.712678,-6.533146,-1.624715,-0.895938,-1.008383,-1.350556,0.033340889,0.874513291,0.075620483,2.657994202,1.378602843,0.127902219,0.042211453,0.170784713,0.103506908,0.096566632,0.063455117,0.256960426,2.058897362,2.048934506,0.643953662,0.268478046,0.5829666,0,0,-0.475381331,-0.279435287,0.367026396,0.261834853,-0.624995538,0.455317839,-0.252905692
3236,34905,2399,0.005356,0.999976,0.196572,4.848397,4.230627,1.843889,0.602114,2.725633,1.176159,6,15,-0.137842708,0.916348332,-0.249726825,-0.004589637,0.157518733,0.181026935,0.101824548,0.086541703,-0.310906,0.767365,-0.588385,-4.348576,-7.313524,-1.362598,-0.742754,-1.117855,-1.42861,0.018352088,0.891111576,0.088223767,2.952656,1.094794961,0.134469363,0.029562848,0.142210009,0.119026354,0.077996331,0.073948411,0.259953247,2.088851182,1.928925456,0.589053083,0.226809064,0.592520353,0,0,-0.155905692,-0.32599056,0.342549936,0.301520948,-1.140778574,0.4634848,-0.435636316
3237,34906,2799,0.01716,0.999961,0.124836,5.090883,4.81967,1.32524,0.57232,2.780165,1.370487,6,15,-0.106617172,0.89852156,-0.324901758,0.03637131,-0.000324162,0.152604705,0.090794113,0.09280339,-0.240971,0.74185,-0.635646,-3.997227,-7.620448,-1.378264,-0.603131,-1.126383,-1.36816,0.012394519,0.810088814,0.173192892,2.769823557,1.041454683,0.132645313,0.020456873,0.108888811,0.140374125,0.06859067,0.085543814,0.25275513,2.090392135,2.033744816,0.500419598,0.199393188,0.591253537,0,0,0.009072294,-0.179158551,0.518350277,0.374419166,-1.219161615,0.082861838,-0.38305771
3238,34907,3199,0.023239,0.999964,0.129238,5.266791,5.354053,1.420299,0.7857,2.659415,1.429488,6,15,-0.11215016,0.89641988,-0.324870697,0.080968893,0.013561093,0.18680193,0.096071998,0.117985745,-0.260523,0.73563,-0.648825,-3.986172,-7.38629,-1.012758,-0.950632,-0.885319,-1.405634,0.012147593,0.826217371,0.15744585,2.994674299,1.151192835,0.135283988,0.022761564,0.155106411,0.176005029,0.069477895,0.089612032,0.256189044,2.127594141,2.046022907,0.50558448,0.246739771,0.593293922,0,0,-0.02881924,-0.170447992,0.423462571,0.236024488,-0.903837708,0.198348261,-0.273651932
3239,34908,3599,0.011521,0.999922,0.121287,4.853223,4.565559,1.976763,0.684578,2.854161,1.563138,6,15,-0.114216595,0.890275457,-0.34360663,0.061080103,0.08312851,0.185186205,0.094910498,0.122808125,-0.274698,0.694338,-0.671626,-4.396485,-6.88115,-0.898458,-0.617429,-0.850299,-1.263554,0.012517459,0.815883514,0.169100686,3.185575956,1.36647548,0.132741932,0.030374577,0.142813944,0.178715732,0.070253049,0.095447001,0.249860929,2.124379953,2.063399369,0.522634979,0.232735635,0.590721793,0,0,-0.216912935,-0.237796734,0.40379971,0.193465599,-0.731237246,0.439339616,-0.144327758
3240,34909,3999,-0.007203,0.999741,0.04793,4.583482,4.578062,1.625002,0.784854,2.675053,1.743769,6,15,-0.154129248,0.85752512,-0.401774613,0.00647832,0.040386127,0.219991113,0.123046358,0.146341787,-0.436805,0.639083,-0.684552,-4.592954,-7.563932,-1.516043,-0.541167,-1.317226,-1.119713,0.024501963,0.703358663,0.246807291,2.673979343,1.388698801,0.11867599,0.026795074,0.130236636,0.17910501,0.096461377,0.112325334,0.240292939,2.004393632,1.964646577,0.556933226,0.223921633,0.625296115,0,0,-0.460828347,-0.042373651,0.559353198,0.154560422,-0.806006556,0.269728856,-0.022211853
3241,34910,4399,0.071098,0.999711,0.022601,4.530437,7.05118,1.506979,1.065889,2.758314,1.944402,6,15,-0.10446133,0.854642378,-0.421691845,0.015957703,0.172398993,0.180194077,0.067618558,0.14740818,-0.338573,0.625229,-0.767442,-4.137211,-5.662111,-1.177467,-0.701653,-1.40168,-0.953677,0.008413387,0.747429391,0.239987549,2.728309996,1.373346265,0.127759517,0.019199697,0.124830769,0.175490766,0.083609816,0.119045435,0.244708844,2.016512518,1.883114774,0.51788765,0.246184063,0.596598096,0,0,-0.339030292,-0.155852569,0.412149459,0.224323346,-0.316558306,0.146871866,0.186073749
3242,34911,4799,0.052414,0.999037,-0.039195,4.457947,5.698371,2.204068,0.878413,2.611045,1.510091,6,15,-0.110149872,0.836074857,-0.461386198,0.10123374,0.01263025,0.214963557,0.068374795,0.151788915,-0.462658,0.654885,-0.741523,-4.057467,-6.821305,-1.738959,-0.662049,-1.166661,-1.073993,0.010155835,0.658462465,0.293411394,2.712803562,1.238926727,0.13525017,0.0215108,0.126480691,0.204017099,0.109856247,0.118360773,0.223779237,1.957291507,1.872945224,0.560641792,0.242553907,0.559973357,0,0,-0.897314775,0.084319415,0.579406266,0.208691865,-0.587886394,0.462668346,-0.005942209
3243,35000,399,0.396454,0.973318,0.214206,3.672821,6.19903,1.453501,1.440456,2.127109,2.749694,6,2,0.247454065,0.915820495,-0.198562945,0.038623193,-0.142585385,-0.000158383,0.102566037,0.026394325,0.111685,0.798637,-0.540491,-3.520612,-4.311726,-4.45927,-1.277131,-1.739604,-1.622486,0.058949301,0.850416334,0.066830264,1.21590846,1.059695596,0.190203491,0.044540992,0.069404858,0.099939143,0.064086358,0.041971491,0.234290118,1.534407621,1.802338403,0.745922786,0.376395398,0.504777883,0,0,0.306146038,-0.470315292,0.34036909,0.413209517,0.24056499,-1.623293614,0.292757063
3244,35001,799,0.357056,0.963552,0.220127,3.491231,5.32776,1.695701,1.296208,2.411059,1.74137,6,2,0.25389191,0.921565423,-0.155549725,-0.004169078,0.08002738,-0.029495577,0.139311522,0.016586937,0.122223,0.83609,-0.524899,-2.821109,-6.286423,-4.039733,-1.010698,-1.281224,-1.738819,0.068376497,0.891300432,0.046135264,1.152859232,1.833184388,0.278360319,0.054888741,0.077270968,0.100015954,0.047241601,0.037484472,0.242027528,1.505317875,2.02067581,0.831496097,0.386462952,0.563334477,0,0,-0.508418277,-0.655628403,0.146660171,0.566906532,0.050219485,-1.401281818,0.26845394
3245,35002,1199,0.338727,0.962552,0.202204,3.513119,5.677287,1.748609,1.257843,2.553997,1.690795,6,2,0.253978613,0.915174813,-0.18784025,0.073117843,-0.06148323,-0.001517637,0.13641257,0.035909653,0.134042,0.831439,-0.537956,-2.561712,-3.988265,-3.926774,-1.173734,-1.200287,-1.76287,0.067358937,0.873187729,0.062849489,1.207593323,1.396774012,0.23825822,0.048976253,0.081978326,0.098736411,0.044676557,0.040773039,0.243226199,1.512456233,1.852877243,0.853806321,0.397641468,0.534398213,0,0,-0.489717038,-0.466679353,0.278549164,0.43335185,0.286263454,-1.77154037,0.333041154
3246,35003,1599,0.344667,0.959801,0.200802,3.185678,5.11036,1.425265,1.322992,2.762296,1.733102,6,2,0.261164282,0.911233205,-0.19549519,-0.003709272,0.109618012,-0.065592155,0.137017208,0.026982828,0.112484,0.820994,-0.552418,-2.587733,-4.236065,-4.054966,-0.981508,-1.198699,-1.576541,0.072873871,0.870971707,0.058498619,1.035429786,1.492233046,0.284693823,0.036788967,0.069020584,0.094639625,0.053332774,0.042458987,0.242343639,1.471071932,2.001109743,0.862829863,0.411427772,0.562474652,0,0,-0.738180176,-0.517715188,0.182540651,0.579779305,0.190953558,-1.654214024,0.238636488
3247,35004,1999,0.345587,0.963923,0.168733,3.295835,5.233304,1.460009,1.360588,2.977355,1.571198,6,2,0.24989205,0.909190357,-0.215755683,0.092344408,-0.084734185,-0.020026133,0.144977795,0.046185188,0.119099,0.809478,-0.568791,-2.45688,-4.445943,-3.654604,-1.490426,-1.190839,-1.530346,0.066574063,0.861472638,0.071720057,1.032388873,1.580700415,0.273009622,0.040367381,0.077315977,0.089468402,0.054311284,0.04607662,0.243826239,1.487888561,1.931116496,0.842380466,0.415101027,0.555824977,0,0,-0.574563894,-0.487253562,0.227448408,0.419213856,0.337642451,-1.636586544,0.260919381
3248,35005,2399,0.352877,0.96472,0.166912,3.368427,5.977752,1.547557,1.408379,2.170051,1.717064,6,2,0.257359855,0.902944147,-0.235051645,-0.0165555,0.076416393,-0.07192387,0.141595342,0.04145067,0.098508,0.795983,-0.589452,-2.45718,-4.229427,-4.012701,-1.55864,-1.194942,-1.80739,0.069624229,0.842807564,0.08178862,1.114995491,1.335285389,0.242035293,0.048976488,0.089396442,0.096585142,0.055848123,0.048968237,0.240489525,1.48831393,1.986137599,0.890128005,0.457058132,0.557443605,0,0,-0.660755024,-0.392861701,0.272459551,0.48789185,0.351947918,-1.718656292,-0.084659829
3249,35006,2799,0.35046,0.980194,0.223058,3.741535,5.833922,1.85319,1.378161,3.44505,1.983298,6,2,0.215089785,0.91148403,-0.225844373,0.032928132,-0.1761972,-0.03799531,0.172106317,0.047514672,-0.1249,0.803219,-0.584434,-2.744669,-5.54606,-3.952139,-1.2854,-1.567179,-2.395244,0.056961221,0.870702785,0.066812335,1.365196394,1.465166365,0.321028096,0.05014962,0.105518137,0.111676513,0.099972583,0.049930109,0.244139849,1.571603241,2.024839475,0.874113252,0.419171414,0.598055788,0,0,-1.48610675,-0.606566802,0.225124866,0.444267373,0.217378984,-1.173647163,0.148810348
3250,35007,3199,0.380959,0.977678,0.206128,3.461895,6.949596,1.751367,1.2991,3.596916,1.720434,6,2,0.208210097,0.901115273,-0.25769638,-0.008166372,0.179421647,-0.022387618,0.148570687,0.052593448,-0.122673,0.7656,-0.625974,-3.029722,-4.841131,-3.291189,-1.65769,-1.137215,-1.556487,0.060237363,0.85762247,0.081308542,1.276861211,1.783936766,0.231938865,0.042587585,0.079001813,0.112555029,0.12012577,0.058699731,0.246037851,1.532960625,2.202107291,0.744450209,0.388892646,0.536859092,0,0,-1.085710732,-0.658537412,0.212222962,0.403410565,0.414962793,-0.865902415,0.009728898
3251,35008,3599,0.390823,0.966832,0.10977,3.190333,5.419628,1.230752,1.519957,3.211529,1.896488,6,2,0.268978048,0.884124628,-0.277437308,0.090201623,-0.07773073,-0.041822658,0.137120972,0.07055666,0.084224,0.766,-0.627119,-2.622188,-4.377025,-3.409208,-1.468685,-1.229678,-1.548005,0.078107321,0.804167751,0.107044065,1.242845929,1.480320904,0.221547453,0.035154613,0.078691199,0.10219476,0.064905954,0.060188636,0.247627718,1.53435373,1.997808765,0.746431739,0.422234593,0.54374814,0,0,-0.738283155,-0.278232045,0.231038418,0.406738643,0.364177231,-1.481511037,0.026053739
3252,35009,3999,0.346465,0.980069,0.099486,3.218342,5.350564,1.412206,1.403853,3.277251,1.901431,6,2,0.231393867,0.89133911,-0.297740845,0.010464008,0.001011833,-0.02244739,0.153484178,0.059625328,0.048332,0.776011,-0.622938,-2.345973,-4.399696,-3.220458,-1.496839,-1.377619,-1.639652,0.057064889,0.803475591,0.138058731,1.226908366,1.393216651,0.250071559,0.042371164,0.094918853,0.126850843,0.06634634,0.059565017,0.235601565,1.467488747,1.94791848,0.761449225,0.401724127,0.607638499,0,0,-0.648742002,-0.199957673,0.345468108,0.507962227,0.201527696,-1.322653992,0.006947671
3253,35010,4399,0.432657,0.981482,0.091275,3.435325,7.404757,2.098083,1.344139,3.331492,2.154649,6,2,0.234132712,0.87847661,-0.31179671,-0.016037055,0.10339284,-0.059861593,0.153855148,0.06219619,-0.021732,0.735621,-0.674576,-2.926654,-4.333812,-3.280921,-1.719548,-1.271466,-1.847612,0.06058687,0.791996866,0.126487749,1.167630719,1.654891331,0.239503749,0.045153722,0.080667931,0.122494378,0.093899863,0.07030394,0.250294736,1.520074602,2.141269215,0.76310229,0.3968362,0.571617469,0,0,-0.437360166,-0.21160024,0.224781409,0.502438379,0.413315314,-0.799198251,-0.191680997
3254,35011,4799,0.38143,0.963457,0.072017,3.737637,6.284677,1.592387,1.267444,4.185194,2.309711,6,2,0.250088138,0.86564996,-0.33322121,0.112143165,-0.084609427,-0.00309252,0.144654983,0.103878342,-0.014028,0.721937,-0.691924,-2.869283,-5.559277,-2.900581,-1.272626,-1.525885,-2.086827,0.079307854,0.768718154,0.149094724,1.276989534,2.062798458,0.266218464,0.027991296,0.083194021,0.148627665,0.092975302,0.072050259,0.251794758,1.569935735,2.230352324,0.794141255,0.389382119,0.65157581,0,0,-0.762050168,-0.291641255,0.241581093,0.413104729,0.354280472,-1.02695494,0.258411797
3255,35012,5199,0.393674,0.972363,0.062562,3.216132,6.717688,1.747984,1.318828,3.008333,1.912046,6,2,0.2553908,0.853526892,-0.364094807,-0.001560435,0.089528262,-0.029104493,0.14288174,0.107717898,0.058171,0.69843,-0.712475,-2.577768,-5.266993,-2.932947,-1.517048,-1.207415,-1.616673,0.071330128,0.726068445,0.185963429,1.08657024,1.603826286,0.215470069,0.036191649,0.069720432,0.154839952,0.085176056,0.077194139,0.24626279,1.475596391,2.132547184,0.768570862,0.4006871,0.556353145,0,0,-0.424537136,-0.160433183,0.348474552,0.527696848,0.34811593,-1.328509946,-0.149267074
3256,35013,5599,0.426601,0.965799,0.030852,3.354274,5.691098,1.667095,1.248591,2.143706,2.296046,6,2,0.289020085,0.85031965,-0.34977952,0.001582177,0.010172148,-0.011043045,0.115743667,0.088851555,0.08096,0.70106,-0.700081,-2.331724,-5.484612,-3.112742,-1.592754,-1.432503,-1.431313,0.095878639,0.735569576,0.150329368,1.073721697,1.781630641,0.205930903,0.032254935,0.070994565,0.132513727,0.079499764,0.076630617,0.242974726,1.45511442,2.063970855,0.735373591,0.399034195,0.544537938,0,0,-0.633214487,-0.217562401,0.203365331,0.619413099,0.053388362,-1.115076996,0.267468191
3257,35100,399,0.218795,0.996747,0.536972,4.359887,5.314639,1.433495,0.908142,2.142294,0.991858,6,11,0.08057729,0.9405152,0.211881323,-0.03617513,-0.01340863,-0.16433305,0.034266515,0.061458953,-0.026731,0.841931,-0.207434,-3.41807,-2.922844,-1.684275,-0.74252,-1.725029,-1.463014,0.004662037,0.917065768,0.075628957,2.392354011,0.625808363,0.352423581,0.030641915,0.131314984,0.077131231,0.065499357,0.043903542,0.240801621,1.782421066,1.335129356,0.731843077,0.275785256,0.522455848,0,0,0.478028734,-0.406910322,-0.405891755,-0.198681269,0.60358508,-0.251048988,0.44805729
3258,35101,799,0.20635,0.999577,0.533669,4.397837,5.582781,1.731977,1.312971,2.314707,1.209096,6,11,0.040451968,0.947523702,0.187148138,0.08907753,0.10817199,-0.087910167,0.05350328,0.046613967,-0.076059,0.845404,-0.224032,-3.386962,-2.71921,-1.865005,-0.725801,-2.088231,-1.794302,0.001860801,0.927752345,0.056105621,2.257325718,0.510862063,0.40693641,0.036651997,0.109527699,0.075034066,0.073994722,0.041463294,0.24185311,1.747260726,1.345981,0.76806698,0.336002353,0.580655707,0,0,0.585844083,-0.449087169,-0.328624711,-0.285774801,0.732198997,-0.137567021,0.813963499
3259,35102,1199,0.190288,0.999947,0.487239,4.350747,5.537334,1.557524,1.556065,1.819717,1.271623,6,11,0.030771075,0.952994717,0.1543675,-0.066549603,0.04653583,-0.137607772,0.04591723,0.044176933,-0.087231,0.873189,-0.246188,-3.401984,-2.642692,-1.532696,-0.962243,-2.039751,-1.898017,0.002287878,0.927040672,0.053150921,2.121095353,0.553684033,0.394870106,0.037361291,0.142481482,0.077355715,0.07428171,0.036309565,0.245642365,1.738403498,1.318953102,0.736548295,0.330035527,0.550128569,0,0,0.527820571,-0.403237607,-0.287534714,-0.189095467,0.829273959,-0.058749898,0.865263646
3260,35103,1599,0.170361,0.999979,0.48975,4.46256,6.125939,1.946401,1.610314,1.848061,1.117421,6,11,-0.00504067,0.94975158,0.158604895,0.054767887,0.059165463,-0.14276282,0.054635612,0.059515315,-0.148382,0.869161,-0.275338,-3.390019,-3.457214,-2.060249,-0.765877,-1.969264,-1.977712,0.004620222,0.914135815,0.067757914,2.152569204,0.570379328,0.458570767,0.035307493,0.129710753,0.095190717,0.084193251,0.037945242,0.253834856,1.75205927,1.396339561,0.806153831,0.338867562,0.540698784,0,0,0.566815296,-0.337044116,-0.372331458,-0.238973053,0.751266733,-0.009857139,1.00177502
3261,35104,1999,0.21404,0.999937,0.510267,5.079057,6.673033,2.260919,1.472413,2.242615,1.485318,6,11,0.01601022,0.95229496,0.119304635,-0.005997032,0.072006408,-0.149714375,0.054498007,0.063990733,-0.14244,0.860007,-0.317488,-3.515937,-3.649062,-2.182679,-0.684074,-1.820236,-1.89105,0.004790094,0.911857005,0.069941738,2.889618029,0.750008827,0.545212862,0.042973297,0.163286881,0.088261349,0.092298917,0.03600943,0.262707642,1.920800122,1.534556025,0.897526085,0.321688346,0.600721195,0,0,0.459617143,-0.426293929,-0.213989489,-0.150570434,0.559906147,-0.143247779,0.729085226
3262,35105,2399,0.19134,0.999977,0.477233,5.880915,8.373069,2.031388,1.676777,1.90874,1.442856,6,11,-0.002635933,0.951852573,0.125608625,0.10114728,0.07545282,-0.096237435,0.072441568,0.04322579,-0.168217,0.878277,-0.31658,-3.492496,-3.062951,-1.814678,-0.857568,-1.990413,-2.344428,0.004996935,0.900479532,0.076392597,2.62741149,0.773892181,0.525814973,0.051196792,0.180960342,0.121570794,0.089638599,0.034882654,0.262924528,1.893255056,1.587819772,0.876502561,0.377390806,0.641012073,0,0,0.527812541,-0.19999438,-0.306042458,-0.120077934,1.217083224,-0.066528051,1.008165926
